id,video_title,thumbnail_text,comment_text,img,label,split
11117,Tuấn Hưng và vợ đi sự kiện Mắt anh ấy nhìn như mới chơi đá #hot #vietnam #showbiz,Thời phong độ ông này nhìn chất 👍 Tuấn Hưng và vợ đi sự kiện Dân trong nghề nhìn phát biết luôn,bã để ck bã v luôn hả tr,vid_0062.jpg,Offensive,val
12066,XE ĐIỆN. GỬI CÁC BÁC  #tandatgrabbbike2018  #chiasekinhnghiem  #xuhươngtiktok,XE ĐIỆN ƠI...!!! GỬI CÁC BÁC,"ý chú này nói, nếu Hà Nội đưa ra quyết định,cấm xe xăng, toàn dân chạy xe điện, thì tới miền nam, miền Tây mình cũng sẽ có quyết định đó, tui đồng ý với ý kiến của chú này",vid_0077.jpg,Normal,val
5886,Người phụ nữ đi ô tô xô đổ xe máy của shipper ở TPHCM #dantrinews #LearnOnTikTok #xuhuong,NGƯỜI PHỤ NỮ ĐI Ô TÔ XÔ ĐỔ XE MÁY CỦA SHIPPER Ở TPHCM,người nhà nước thì cho mất việc học thức cao ta đây giàu nhưng đạo đức không được như người học ít,vid_0090.jpg,Hate Speech,val
13403,Góp ý thẳng thắn với VTV !!! #hiephoangngo #tiktoknew #trending,Sự cố kiểm duyệt của VTV Khi liên tục mắc các lỗi sơ đẳng!!!,"Nhiều lần rồi phải thanh lọc đi, làm ăn bát nháo 😌",vid_0053.jpg,Offensive,val
9662,Nhà ở chưa mua mà A Guy đã tính mua đất nghĩa trang rồi. Trương Quốc Huy ở mĩ chưa có nhà mà nổ đã tính mua đất nghĩa trang #truongquochuy #n10tv #n10tvhighlight #n10tvshorts #bolsa #vietkieumy #vietnamtoiyeu #xh #xhtiktok #xuhuongtiktok #lenxuhuong #fantltv #TLTV #phandong,N1,mang cho cốt ông bà về mỹ thuê tôi nhá mà thôi tôi dúp k lấy tiền đâu.tôi làm lái máy xúc,vid_0016.jpg,Normal,val
3558,HÀM CÁ MẬP NGAY LÚC NÀY #tintucnewsvn #hàmcámập #bãosố3Wipha,HÀM CÁ MẬP NGAY LÚC NÀY HÀNG RÀO TÔN BẤT NGỜ ĐỔ SẬP ĐỀ VÀO NGƯỜI DÂN ĐI ĐƯỜNG THEO DÕI KÊNH ĐỂ CẬP NHẬT TIN TỨC NÓNG MỖI NGÀY 19/07/2025,cái tội đi chơi à 😅,vid_0081.jpg,Normal,val
3390,Hiệp hội xăng dầu chính thức lên tiếng bảo vệ người tiêu dùng. #xeford,Cẩm Xe Xăng và Dầu Ranger Sport Thế hệ Mới Bản lĩnh vượt giới hạn,Ngon quá đang đau đầu quá,vid_0068.jpg,Normal,val
2266,"CĂNG: Johnny Đặng ra clip 'ván bài lật ngửa' với Khoa Pug, tiết lộ cả 2 ngầm thoả thuận miệng việc PR tiền ảo  #tiinnews #johnnydang #khoapug","HOT: Johnny Đặng ra clip 'ván bài lật ngửa' với Khoa Pug, tiết lộ cả 2 ngầm thoả thuận miệng việc PR tiền ảo",giải cứu vương phạm =)),vid_0004.jpg,Normal,val
4680,Mất điện vì AI. #hoangnamtien #giaotien #LearnOnTikTok #AI #congnghe,MẤT ĐIỆN VÌ AI,mấy lđ toàn hỏi đằng trả lời một nẻo đúng căn bệnh cố hữu. một là ko hiểu ng khác hỏi gì hai là ko đủ trình để trả lời riết rồi chả ai thèm hỏi,vid_0056.jpg,Offensive,val
15193,Góp ý thẳng thắn với VTV !!! #hiephoangngo #tiktoknew #trending,Sự cố kiểm duyệt của VTV Khi liên tục mắc các lỗi sơ đẳng!!!,"Nói chung là gen Z thì đúng là gà công nghiệp thôi, k hiểu sau này bọn trẻ con nhà mình ra đời bươn trải kiểu j",vid_0053.jpg,Offensive,val
13411,Góp ý thẳng thắn với VTV !!! #hiephoangngo #tiktoknew #trending,Sự cố kiểm duyệt của VTV Khi liên tục mắc các lỗi sơ đẳng!!!,vtv lên bào kể jack nữa! đúng kiểu gen z thích drama t cũng lạy😂😂😂. đi combat với 1 ngôi sao. trước giờ có vậy đâu,vid_0053.jpg,Normal,val
9965,Nhìn thấy mấy chú CSGT đã run rồi thì còn thi thố gì nữa :))) #bommoney #tiktoknews,"KỲ THI SÁT HẠCH GPLX DO CSGT PHỤ TRÁCH “COI THI, CHẤM THI”: KẾT QUẢ 10 NGƯỜI THI THÌ 6 NGƯỜI TRƯỢT",Tôi 💯 vừa rồi 🤪,vid_0057.jpg,Normal,val
14810,Góp ý thẳng thắn với VTV !!! #hiephoangngo #tiktoknew #trending,Sự cố kiểm duyệt của VTV Khi liên tục mắc các lỗi sơ đẳng!!!,không để vụ này chìm,vid_0053.jpg,Normal,val
2821,Giữa thủ đô mà lộng hành quá 😨 #xahoi #phapluat #batdongsan #chungcu #giangho #hanoi #plxhvn #phapluatxahoi,Giữa thử đồ mà lòng hành quá 😔😔😔 youtube.com/@plxhvnl,lên công an thì lúc đấy e chỉ nói thế thôi,vid_0054.jpg,Hate Speech,val
4672,Mất điện vì AI. #hoangnamtien #giaotien #LearnOnTikTok #AI #congnghe,MẤT ĐIỆN VÌ AI,vl mất điện thì nghỉ đi nhậu,vid_0056.jpg,Normal,val
4138,Life is good when you have choices #thaicongtv #thaicongcafe #thaicong #thaiconginteriordesign,"Chắc chắn rồi, đây là văn bản từ hình ảnh: Không có văn bản nào trong hình ảnh.",h vẫn chưa ốm nghén à,vid_0052.jpg,Hate Speech,val
14579,Góp ý thẳng thắn với VTV !!! #hiephoangngo #tiktoknew #trending,Sự cố kiểm duyệt của VTV Khi liên tục mắc các lỗi sơ đẳng!!!,Vtv từ khi thay lãnh chán kinh,vid_0053.jpg,Offensive,val
6529,Người phụ nữ đi ô tô xô đổ xe máy của shipper ở TPHCM #dantrinews #LearnOnTikTok #xuhuong,NGƯỜI PHỤ NỮ ĐI Ô TÔ XÔ ĐỔ XE MÁY CỦA SHIPPER Ở TPHCM,thắc mắc nhẹ là tại sao không mời người đã xô đổ chiếc xe luôn?,vid_0090.jpg,Normal,val
5301,Nghe bảo xe vf cứng lắm mà ta😅😅#vf3 #mercedes #71bentre_xinchao🌴 #71bentre #64_vinhlong,CHÀO MỪNG KỶ NIỆM 203 NĂM NGÀY SINH DANH NHÂN NGUYỄN ĐÌNH CHIỂU (01/7/1977) KỶ NIỆM 33 NĂM NGÀY HỘI TRUYỀN THÔNG VĂN HÓA TỈNH BẾN TRE (01/7/1994),"Giống bé 3 bị kẹt ga , nên A đức làm cục canh chặn xe lại hả mọi người 🤣🤣",vid_0076.jpg,Offensive,val
4073,Không đùa được với giới tinh hoa đâu nhé #xuhuong #giau  #tinhhoa #xahoi,ngành công nghiệp 194 tỷ đô trên 1 năm đấy,nó thả covid. đê bán vaccin đó. thả bệnh dịch để bán thuốc chữa :))),vid_0065.jpg,Hate Speech,val
6655,Người phụ nữ đi ô tô xô đổ xe máy của shipper ở TPHCM #dantrinews #LearnOnTikTok #xuhuong,NGƯỜI PHỤ NỮ ĐI Ô TÔ XÔ ĐỔ XE MÁY CỦA SHIPPER Ở TPHCM,vk ông nhà giàu nào học ít thế😂,vid_0090.jpg,Offensive,val
6291,Người phụ nữ đi ô tô xô đổ xe máy của shipper ở TPHCM #dantrinews #LearnOnTikTok #xuhuong,NGƯỜI PHỤ NỮ ĐI Ô TÔ XÔ ĐỔ XE MÁY CỦA SHIPPER Ở TPHCM,phụ nữ mà như vậy sau chứ,vid_0090.jpg,Normal,val
9282,Nhà ở chưa mua mà A Guy đã tính mua đất nghĩa trang rồi. Trương Quốc Huy ở mĩ chưa có nhà mà nổ đã tính mua đất nghĩa trang #truongquochuy #n10tv #n10tvhighlight #n10tvshorts #bolsa #vietkieumy #vietnamtoiyeu #xh #xhtiktok #xuhuongtiktok #lenxuhuong #fantltv #TLTV #phandong,N1,bộ đồ mướn bao nhiêu thế báo giá coi 😂😂😂😂,vid_0016.jpg,Normal,val
1197,Có ai giờ mới biết Schannel là đối tác truyền thông của Anh Trai Vượt Ngàn Chông Gai như ad không? #atvncg #anhtraivuotnganchonggai #schannel #schannelvn #duytham #tiktokgiaitri #tiktoknews #woagiaitri,"WOA GIẢI TRÍ SCHANNEL MIỀN NAM BỊ TỐ LÀM VIỆC HỜI HỢT, VÔ TRÁCH NHIỆM DÙ LÀ ĐỐI TÁC TRUYỀN THÔNG CỦA ANH TRAI VƯỢT NGÀN CHÔNG GAI",đây mới gọi là TTB chân chính :)))),vid_0020.jpg,Normal,val
7303,"Nhiều người chỉ coi đó như một trò đùa, như một kiểu chơi chữ mà quên mất rằng nó có thể là khởi nguồn để chia rẽ dân tộc. Điều đó rất đau lòng! #vtv24 #vtvdigital #tiktoknews #pbvm #phanbietvungmien",Do miền bắc chúng m làm trước Namkiki - TRUNG - parky 100nguoi mn chac dc 1 nguoi còn 100thang parky het 100 thang pbvm Nhức nhối trào lưu phân biệt vùng miền trên mạng xã hội,Còng đầu bọn phân biệt vùng miền hết đi,vid_0009.jpg,Hate Speech,val
9552,Nhà ở chưa mua mà A Guy đã tính mua đất nghĩa trang rồi. Trương Quốc Huy ở mĩ chưa có nhà mà nổ đã tính mua đất nghĩa trang #truongquochuy #n10tv #n10tvhighlight #n10tvshorts #bolsa #vietkieumy #vietnamtoiyeu #xh #xhtiktok #xuhuongtiktok #lenxuhuong #fantltv #TLTV #phandong,N1,ông bạn ơi lo kiếm cơm đi ông bạn ở chế độ nào cũng làm mới có ăn chứ không có sung rụng vô miễn đâu chúc ông bạn mạnh khỏe,vid_0016.jpg,Normal,val
11836,XE ĐIỆN. GỬI CÁC BÁC  #tandatgrabbbike2018  #chiasekinhnghiem  #xuhươngtiktok,XE ĐIỆN ƠI...!!! GỬI CÁC BÁC,thần e tôi chạy xe điện xạc hư của người ta phải đền 3 triệu mấy đó,vid_0077.jpg,Offensive,val
9693,Nhà ở chưa mua mà A Guy đã tính mua đất nghĩa trang rồi. Trương Quốc Huy ở mĩ chưa có nhà mà nổ đã tính mua đất nghĩa trang #truongquochuy #n10tv #n10tvhighlight #n10tvshorts #bolsa #vietkieumy #vietnamtoiyeu #xh #xhtiktok #xuhuongtiktok #lenxuhuong #fantltv #TLTV #phandong,N1,bị trục xuất rồi kìa...tội huy chưa..đem cả mẹ qua ở đợ luôn mà😂😂😂,vid_0016.jpg,Normal,val
13747,Góp ý thẳng thắn với VTV !!! #hiephoangngo #tiktoknew #trending,Sự cố kiểm duyệt của VTV Khi liên tục mắc các lỗi sơ đẳng!!!,sao biết genz làm tin đó ?,vid_0053.jpg,Normal,val
14554,Góp ý thẳng thắn với VTV !!! #hiephoangngo #tiktoknew #trending,Sự cố kiểm duyệt của VTV Khi liên tục mắc các lỗi sơ đẳng!!!,ẩu tả chứ không phải là cẩu thả. ngay cả bạn làm content cũng sai mà.,vid_0053.jpg,Normal,val
15449,Góp ý thẳng thắn với VTV !!! #hiephoangngo #tiktoknew #trending,Sự cố kiểm duyệt của VTV Khi liên tục mắc các lỗi sơ đẳng!!!,lại chuyển công tác là song,vid_0053.jpg,Normal,val
4659,"Mình uy tín, bản lĩnh mà về sớm hơn chớ sợ gì mà phải đúng giờ vợ dặn #xuhuong2025 #tinhyeu #fypシ゚","Chồng ra đường, mình bỏ thêm vào bóp chồng vài triệu Chồng đi nhậu, gặp anh em bạn bè mình vui vẻ lựa áo quần, nhắc anh thay đồ để đi Mình hẹn anh 11h về... Thì 10h, anh sẽ về",Chỉ có vợ trên tịotk thôi mấy ní ơi🤣🤣🤣,vid_0030.jpg,Normal,val
6544,Người phụ nữ đi ô tô xô đổ xe máy của shipper ở TPHCM #dantrinews #LearnOnTikTok #xuhuong,NGƯỜI PHỤ NỮ ĐI Ô TÔ XÔ ĐỔ XE MÁY CỦA SHIPPER Ở TPHCM,Ôi nhìn con người làm như vậy coi không được,vid_0090.jpg,Normal,val
14200,Góp ý thẳng thắn với VTV !!! #hiephoangngo #tiktoknew #trending,Sự cố kiểm duyệt của VTV Khi liên tục mắc các lỗi sơ đẳng!!!,cho nghỉ,vid_0053.jpg,Offensive,val
14588,Góp ý thẳng thắn với VTV !!! #hiephoangngo #tiktoknew #trending,Sự cố kiểm duyệt của VTV Khi liên tục mắc các lỗi sơ đẳng!!!,btv nó chỉ giỏi hít drama thôi 😂😂😂,vid_0053.jpg,Offensive,val
5044,Mọi người cùng lên tiếng thôiiii | Sân bay Việt nam tệ thế nào?!? #LuciaTrinh #fyp,Âm ảnh mang tên Sân bay Việt Nam,"cực kì khó chịu luôn..mỗi lần về là làm như ăn xin với như hỏi cung vậy..làm dịch vụ mà mặt hằm hằm,lườm này lườm nọ chả hiểu ra oai như vậy để làm gì",vid_0059.jpg,Offensive,val
8970,Nhà ở chưa mua mà A Guy đã tính mua đất nghĩa trang rồi. Trương Quốc Huy ở mĩ chưa có nhà mà nổ đã tính mua đất nghĩa trang #truongquochuy #n10tv #n10tvhighlight #n10tvshorts #bolsa #vietkieumy #vietnamtoiyeu #xh #xhtiktok #xuhuongtiktok #lenxuhuong #fantltv #TLTV #phandong,N1,sợ ko về đuoc vn đệ lấy ba mày đi,vid_0016.jpg,Offensive,val
11314,Tuấn Hưng và vợ đi sự kiện Mắt anh ấy nhìn như mới chơi đá #hot #vietnam #showbiz,Thời phong độ ông này nhìn chất 👍 Tuấn Hưng và vợ đi sự kiện Dân trong nghề nhìn phát biết luôn,đang phê tự nhiên bắt đi sự kiện 😆😆,vid_0062.jpg,Normal,val
10477,Sát hạch lái xe nước bạn có bác nào dám thử không? #hoclaixe #hoclaixeoto #trungtamsathach #sathachlaixe,THI SÁT HẠCH LÁI XE TẠI NƯỚC BẢN,Thi là 1 phần ra đường còn nhiều yếu tố nữa. Đâu phải cứ làm khó rồi ra đường là lái tốt đâu,vid_0066.jpg,Normal,val
325,#stanleymeyer #jeffreybradstreet #drsebi #alfredobowman #eugenemallove,NHỮNG CÁI CH*T BÍ ẨN,Bt động vào miếng cơm manh áo tiền bạc lợi ích của nhau nó đã khử rồi chưa nói đến tỷ đô,vid_0064.jpg,Normal,val
10289,Quảng Ngãi: Một đống heo nhiễm tả châu Phi suýt trở thành nguyên liệu làm lạp xưởng nếu công an không phát hiện kịp thời #tiinnews #quangngai,Quảng Ngãi: Một đống heo nhiễm tả châu Phi suýt trở thành nguyên liệu làm lạp xưởng nếu công an không phát hiện kịp thời,hèn gì mấy nay Lạp xưởng bán quá rẻ,vid_0074.jpg,Normal,val
16136,Lý do Mấy bay mạnh nhất Nước Mỹ không có đối thủ #cuongnuocmy #maybay #f22 #f22raptor #cuocsongmy #quansu #vietkieu #vietnamese,Không có thumbnail text,đúng là cường nc mỹ thế hệ f mấy đây,vid_0028.jpg,Normal,val
521,#vinhomes #vinhomegrandpark #vinperaldiscovery,Có 27 tỷ mua nhà mà giờ ngồi khóc thấy thương không,"cô ấy đang mang thai tôi biết cô ấy đã thua rồi vì hợp đồng của bọn làm dự án rất đáng sợ , điều khoản ràng buộc chiếm phần thắng ,những cái đầu lạnh tàn nhẫn , không phải ai cũng có thể đọc mà hiểu được nó cầm cán và cô ấy cầm lưỡi tôi cũng từng đầu tư dự án nên rất hiểu và lo sức khỏe của cô ấy",vid_0048.jpg,Normal,val
8300,Nhà ở chưa mua mà A Guy đã tính mua đất nghĩa trang rồi. Trương Quốc Huy ở mĩ chưa có nhà mà nổ đã tính mua đất nghĩa trang #truongquochuy #n10tv #n10tvhighlight #n10tvshorts #bolsa #vietkieumy #vietnamtoiyeu #xh #xhtiktok #xuhuongtiktok #lenxuhuong #fantltv #TLTV #phandong,N1,lồn châu ở bên đấy to lắm mang cả mả tổ nhà mày sang bên ấy mà chôn,vid_0016.jpg,Offensive,val
16192,Lý do Mấy bay mạnh nhất Nước Mỹ không có đối thủ #cuongnuocmy #maybay #f22 #f22raptor #cuocsongmy #quansu #vietkieu #vietnamese,Không có thumbnail text,mang vào uca đi thì biết,vid_0028.jpg,Normal,val
3607,Israel nêu 3 điều kiện để đạt thỏa thuận với Iran #baonhandan #tiktoknews #tintuc24h #socialnews #mcv #israel #iran,"Nhân Dân Nguồn: Tân Hoa Xã, Reuters, TTXVN ISRAEL NÊU 3 ĐIỀU KIỆN ĐỂ ĐẠT THỎA THUẬN VỚI IRAN",Trum mà oẳng thì i xà cũng đứt,vid_0063.jpg,Hate Speech,val
7479,"Nhiều người chỉ coi đó như một trò đùa, như một kiểu chơi chữ mà quên mất rằng nó có thể là khởi nguồn để chia rẽ dân tộc. Điều đó rất đau lòng! #vtv24 #vtvdigital #tiktoknews #pbvm #phanbietvungmien",Do miền bắc chúng m làm trước Namkiki - TRUNG - parky 100nguoi mn chac dc 1 nguoi còn 100thang parky het 100 thang pbvm Nhức nhối trào lưu phân biệt vùng miền trên mạng xã hội,thời đại bây giờ chán chả muốn nói,vid_0009.jpg,Normal,val
78,#Tamson #BangOlufsenVietNam #BangOlufsen,BEOLAB 50 THÁI CÔNG,Vào tay ông thì cái gì trả đắt,vid_0046.jpg,Offensive,val
13004,"Trả lời @dmcs57 Quân Cảnh VNCH (Ngụy), có chức năng tương tự như Kiểm Soát Quân Sự của QĐNDVN hiện nay Video chỉ mang tính chất lịch sử, KHÔNG tiếp tay hay ủng hộ cho các tổ chức, cá nhân thuộc chế độ cũ và phản động ⚠️ #xuhuong #militarypolice #arvn #lichsu #repcomment #reply #military #vietnam #viral #xuhuongtiktok",Trả lời bình luận của dmeo57 làm quần cảnh vnch dc ko,Nhìn QS bây giờ chán chết 😂,vid_0043.jpg,Offensive,val
1102,Clip: Bắt cá sấu 2kg dưới kênh Nước Đen ở TP.HCM #tiinnews,Clip: Bắt cá sấu 2kg dưới kênh Nước Đen ở TP.HCM,bơi mà cũng bị công an bắt😞,vid_0086.jpg,Normal,val
12860,Ở Phnom benh vẫn An Toàn lắm cả nhà Chỉ ưa giựt điện thoại thôi à 😁 Mà nghe nói ở Bavet or Sihanoukville : 1 mạn/g = 10k usd là giải quyết êm ru#thinhdaden #campuchia #nhauxuyenviet #xh,Reply to susu saigon's comment bên đó có mấy vụ bắt cóc thiệt không anh Bắt Có/c ở Cam,Ghê quá người việt nên cẩn thận,vid_0055.jpg,Normal,val
2343,"Gia thế Khủng"" khiến Mailisa trở nên Giàu Có !  #mailisa #hoangkimkhanh #bepan0dongmailisa #mailisa26nam",Mailisa Gia Thế Khủng Hèn Chỉ Giàu !!,Giỏi thiệt đó khó ai đc như c,vid_0015.jpg,Normal,val
3937,Không hiểu đi đứng kiểu gì! #suckhoedoisong #tintuc #thinhhanh #giaitritiktok #trending,NINJA LEAD BẺ LÁI THẦN SẦU... KHÔNG THÈM NHÌN AI! VÀ CÁI KẾT HÚ VÍA,Má nói ngủ thì giận,vid_0051.jpg,Offensive,val
2139,"CĂNG: Johnny Đặng ra clip 'ván bài lật ngửa' với Khoa Pug, tiết lộ cả 2 ngầm thoả thuận miệng việc PR tiền ảo  #tiinnews #johnnydang #khoapug","HOT: Johnny Đặng ra clip 'ván bài lật ngửa' với Khoa Pug, tiết lộ cả 2 ngầm thoả thuận miệng việc PR tiền ảo",có mây ae ơ đó mà cũng ko nói đc nhàu vây.buôn thât đây.,vid_0004.jpg,Normal,val
4569,"Mình uy tín, bản lĩnh mà về sớm hơn chớ sợ gì mà phải đúng giờ vợ dặn #xuhuong2025 #tinhyeu #fypシ゚","Chồng ra đường, mình bỏ thêm vào bóp chồng vài triệu Chồng đi nhậu, gặp anh em bạn bè mình vui vẻ lựa áo quần, nhắc anh thay đồ để đi Mình hẹn anh 11h về... Thì 10h, anh sẽ về",nhìn vợ người ta như vậy .nhìn lại vợ mình muốn tát một cái vào mặt,vid_0030.jpg,Offensive,val
4126,Không đùa được với giới tinh hoa đâu nhé #xuhuong #giau  #tinhhoa #xahoi,ngành công nghiệp 194 tỷ đô trên 1 năm đấy,"nếu m sx ra được thuốc chữa UT thì m sẽ được độc quyền viên thuốc đó trong vòng 20 năm, m định giá trên trời cũng sẽ có nhiều người mua. Mà UT thì ngày càng nhiều vậy nên nó là miếng lời lớn luôn",vid_0065.jpg,Normal,val
4560,"Mình uy tín, bản lĩnh mà về sớm hơn chớ sợ gì mà phải đúng giờ vợ dặn #xuhuong2025 #tinhyeu #fypシ゚","Chồng ra đường, mình bỏ thêm vào bóp chồng vài triệu Chồng đi nhậu, gặp anh em bạn bè mình vui vẻ lựa áo quần, nhắc anh thay đồ để đi Mình hẹn anh 11h về... Thì 10h, anh sẽ về",Đó là ck bạn lâu lâu đi 1 lần chớ gặp mấy cha tuần đi 5 bữa thì dợ lấy bóp đâu luôn ấy chớ bỏ tiền,vid_0030.jpg,Offensive,val
7811,"Nhiều người chỉ coi đó như một trò đùa, như một kiểu chơi chữ mà quên mất rằng nó có thể là khởi nguồn để chia rẽ dân tộc. Điều đó rất đau lòng! #vtv24 #vtvdigital #tiktoknews #pbvm #phanbietvungmien",Do miền bắc chúng m làm trước Namkiki - TRUNG - parky 100nguoi mn chac dc 1 nguoi còn 100thang parky het 100 thang pbvm Nhức nhối trào lưu phân biệt vùng miền trên mạng xã hội,chán mấy đứa phân biệt,vid_0009.jpg,Normal,val
3143,Hiệp hội xăng dầu chính thức lên tiếng bảo vệ người tiêu dùng. #xeford,Cẩm Xe Xăng và Dầu Ranger Sport Thế hệ Mới Bản lĩnh vượt giới hạn,"cạnh tranh ko lại thì dùng luật để ép dân, t nể cái chế độ này lắm rồi",vid_0068.jpg,Hate Speech,val
11699,XE ĐIỆN. GỬI CÁC BÁC  #tandatgrabbbike2018  #chiasekinhnghiem  #xuhươngtiktok,XE ĐIỆN ƠI...!!! GỬI CÁC BÁC,nói hay lắm có bị mời lên phường uống trà chưa vậy bạn 🤣🤣🤣,vid_0077.jpg,Offensive,val
15560,Góp ý thẳng thắn với VTV !!! #hiephoangngo #tiktoknew #trending,Sự cố kiểm duyệt của VTV Khi liên tục mắc các lỗi sơ đẳng!!!,sạn đầy núp lùm trong VTV....,vid_0053.jpg,Offensive,val
1343,"CĂNG: Johnny Đặng ra clip 'ván bài lật ngửa' với Khoa Pug, tiết lộ cả 2 ngầm thoả thuận miệng việc PR tiền ảo  #tiinnews #johnnydang #khoapug","HOT: Johnny Đặng ra clip 'ván bài lật ngửa' với Khoa Pug, tiết lộ cả 2 ngầm thoả thuận miệng việc PR tiền ảo",Đúng kiểu đéo ở việt nam k lừa được ai phải qua mỹ lừa ng khác 😂😂,vid_0004.jpg,Hate Speech,val
13922,Góp ý thẳng thắn với VTV !!! #hiephoangngo #tiktoknew #trending,Sự cố kiểm duyệt của VTV Khi liên tục mắc các lỗi sơ đẳng!!!,ngày xưa các bô lão làm cán Bộ lên bằng cây lúa k bằng cấp nhưng chính trị uyên thâm nhưng điểm yếu là tự cao chánh kiến quá còn giờ có bằng cáp nhưng chuyên môn yếu kèm chính trị yêu toàn con ông to ở lại họ làm k có năng lực vì tiền vốn dĩ tiền ông bố bà mẹ nhiều họ k còn ý nghĩa,vid_0053.jpg,Offensive,val
2191,"CĂNG: Johnny Đặng ra clip 'ván bài lật ngửa' với Khoa Pug, tiết lộ cả 2 ngầm thoả thuận miệng việc PR tiền ảo  #tiinnews #johnnydang #khoapug","HOT: Johnny Đặng ra clip 'ván bài lật ngửa' với Khoa Pug, tiết lộ cả 2 ngầm thoả thuận miệng việc PR tiền ảo",Đoạn cuối lại cà lâm 😂😂😂,vid_0004.jpg,Offensive,val
12765,Ở Phnom benh vẫn An Toàn lắm cả nhà Chỉ ưa giựt điện thoại thôi à 😁 Mà nghe nói ở Bavet or Sihanoukville : 1 mạn/g = 10k usd là giải quyết êm ru#thinhdaden #campuchia #nhauxuyenviet #xh,Reply to susu saigon's comment bên đó có mấy vụ bắt cóc thiệt không anh Bắt Có/c ở Cam,nên xóa sổ nước cam,vid_0055.jpg,Hate Speech,val
4223,"Lực lượng chức năng huyện Đan Phượng, TP Hà Nội đang tiến hành cưỡng chế phá dỡ các vi phạm nhà xưởng trên đất nông nghiệp. Trước đó chính quyền đã thực hiện các bước tuyên truyền, vận động người dân tự tháo dỡ, tuy nhiên người dân cho rằng, do chưa thể vận chuyển hết hàng hóa nên mong muốn có thêm thời gian để thực hiện việc tự phá dỡ. #quochoitv #tiktoknews #cuongche #cuongchedat #datnongnghiep #danphuong #viphamdatdai","TRUYỀN HÌNH QUỐC HỘI VIỆT NAM quochoitv.vn digitaltv@quochoi.vn 0862.656.565 CƯỠNG CHẾ VI PHẠM TRÊN ĐẤT NÔNG NGHIỆP TẠI HÀ NỘI: DÂN NÓI “TẾT ĐẾN NƠI RỒI, KHÔNG CHO LÀM LÀ VỠ NỢ”",yêu cầu ko cấp điện nữa là xong các bố cán bộ cứ diễn .,vid_0010.jpg,Hate Speech,val
9367,Nhà ở chưa mua mà A Guy đã tính mua đất nghĩa trang rồi. Trương Quốc Huy ở mĩ chưa có nhà mà nổ đã tính mua đất nghĩa trang #truongquochuy #n10tv #n10tvhighlight #n10tvshorts #bolsa #vietkieumy #vietnamtoiyeu #xh #xhtiktok #xuhuongtiktok #lenxuhuong #fantltv #TLTV #phandong,N1,còn ko có nước uốn nữa 😂,vid_0016.jpg,Normal,val
3135,Hiệp hội xăng dầu chính thức lên tiếng bảo vệ người tiêu dùng. #xeford,Cẩm Xe Xăng và Dầu Ranger Sport Thế hệ Mới Bản lĩnh vượt giới hạn,"vậy mới được, chứ dân khổ lắm rồi, không thương giúp dân thì thôi vậy, chứ mỗi lần ra luật toàn cấm đoán làm cho khổ chồng khổ",vid_0068.jpg,Normal,val
10145,"Petrodollar đã từng rất mạnh và quyền lực nhưng nếu nhìn vào tình hình hiện tại, biết đâu được một ngày nào đó nó sẽ sụp đổ?? 🧐 #paulduong #petrodollar #immigrationnews #trump",SỰ THẬT VỀ PETRODOLLAR NGAY LÚC NÀY!,Trung Quốc chắc chắn sẽ thắng. Ngay từ khi khi bắt đầu đã có kết quả. Bởi vì 2 mô hình khác nhau. Cộng sản là người đứng đầu có quyền lực tuyệt đối còn dân chủ thì người có tiền nhiều là người có quyền lực. Vậy ra vấn đề rồi suy thoái không làm trung sụp đổ mà suy thoái sẽ làm tổng thống Mỹ mất quyền lực,vid_0025.jpg,Normal,val
12013,XE ĐIỆN. GỬI CÁC BÁC  #tandatgrabbbike2018  #chiasekinhnghiem  #xuhươngtiktok,XE ĐIỆN ƠI...!!! GỬI CÁC BÁC,ăn mớ tiền của ông Vượng. tiếp ổng tìm cách ra xe điện.,vid_0077.jpg,Offensive,val
10810,"Sự việc xảy ra từ ngày 15/7 và hiện tại mình vẫn chưa được trả lại đồ, chỉ biết duy nhất thông tin của chị này là stk . Mình đã chuyển khoản tổng cộng 6 lần để xin lại và để lại cả sđt . Sạc chính hãng zin nên kh rẻ đâu , mình cũng chỉ muốn tìm lại đồ đã mất thôi!!! #xuhuong #tiktok  #pfy #happycafe #hanoi #royalcity",Mượn sạc của quán mình xong cuộn cất luôn vào túi. Mình biết được mỗi stk nên chuyển mấy lần xin lại sạc nhưng kh được hồi âm. Nhờ mng tìm giúp em với 😭😭😭,quán đã chuyển tn vài lần vào stk có thể bạn đã đọc,vid_0075.jpg,Normal,val
15721,Cuộc chiến chip bán dẫn: chuyện gì đang xảy ra và tương lai nào cho Việt Nam? #trungquoc #hoaky #kinhtethegioi #kinhte #tintuc #LearnOnTikTok,Không có văn bản nào trong hình ảnh.,Giỏi quá 😳,vid_0012.jpg,Normal,val
11822,XE ĐIỆN. GỬI CÁC BÁC  #tandatgrabbbike2018  #chiasekinhnghiem  #xuhươngtiktok,XE ĐIỆN ƠI...!!! GỬI CÁC BÁC,"Người lo âu chỉ là người có thu nhập thấp, người khó khăn. Chưa dân giàu nó có lo đâu",vid_0077.jpg,Hate Speech,val
