id,video_title,thumbnail_text,comment_text,img,video,label
4980,Mọi người cùng lên tiếng thôiiii | Sân bay Việt nam tệ thế nào?!? #LuciaTrinh #fyp,Âm ảnh mang tên Sân bay Việt Nam,Quá đúng rồi bỏ tiền mua vé mà làm như bà cố nội mình vậy á,dataset/images/vid_0059.jpg,dataset/videos/vid_0059.mp4,Hate Speech
791,:)) Chủ shop bán đèn nlmt cho khách trong miền Nam mà bị lỗi khách muốn đổi và chủ shop đã gởi hàng ra nhưng sau đó khách nói không phải lỗi và đã mua thêm hàng để ủng hộ chủ shop.,đây là hình ảnh gốc:,nếu nói về nam bắc thì cứ tìm 1 người bắc vào nam sống kể cả người mới vào luôn thì nghe họ kể là biết á mà,dataset/images/vid_0035.jpg,dataset/videos/vid_0035.mp4,Normal
120,#stanleymeyer #jeffreybradstreet #drsebi #alfredobowman #eugenemallove,NHỮNG CÁI CH*T BÍ ẨN,bởi vậy nhân loại cần được thanh lọc hoặc loại bỏ vì AI sẽ chả cần con người nữa 🤣,dataset/images/vid_0064.jpg,dataset/videos/vid_0064.mp4,Hate Speech
15975,Lý do Mấy bay mạnh nhất Nước Mỹ không có đối thủ #cuongnuocmy #maybay #f22 #f22raptor #cuocsongmy #quansu #vietkieu #vietnamese,Không có thumbnail text,Máy bay này có càng đu không?,dataset/images/vid_0028.jpg,dataset/videos/vid_0028.mp4,Normal
15806,Cuộc chiến chip bán dẫn: chuyện gì đang xảy ra và tương lai nào cho Việt Nam? #trungquoc #hoaky #kinhtethegioi #kinhte #tintuc #LearnOnTikTok,Không có văn bản nào trong hình ảnh.,Lại bảo không đủ nhà máy các thứ xong 3 năm trước:)) giờ tuyển nhân công mọi level lương cao mà có tuyển đc đâu 🤣,dataset/images/vid_0012.jpg,dataset/videos/vid_0012.mp4,Normal
15592,Góp ý thẳng thắn với VTV !!! #hiephoangngo #tiktoknew #trending,Sự cố kiểm duyệt của VTV Khi liên tục mắc các lỗi sơ đẳng!!!,thay họ cho cả thủ tướng,dataset/images/vid_0053.jpg,dataset/videos/vid_0053.mp4,Hate Speech
10915,THẦY HUẤN TUYÊN BỐ CHỈ TIN CHỊ MAILISA VÌ CHỊ ẤY KHÔNG THIẾU GÌ NGOÀI T.I.Ề.N #tienbry #tienhuanbry #tienbrydc16 #huanhoahong #dcgr #xuhuongtiktok2025 #thinhhanh,THẦY HUẤN TUYÊN BỐ CHỈ TIN CHỊ MAILISA VÌ CHỊ ẤY KHÔNG THIẾU GÌ NGOÀI TIỀN,Thầy huấn được cái nói đúng,dataset/images/vid_0022.jpg,dataset/videos/vid_0022.mp4,Hate Speech
4350,"Lực lượng chức năng huyện Đan Phượng, TP Hà Nội đang tiến hành cưỡng chế phá dỡ các vi phạm nhà xưởng trên đất nông nghiệp. Trước đó chính quyền đã thực hiện các bước tuyên truyền, vận động người dân tự tháo dỡ, tuy nhiên người dân cho rằng, do chưa thể vận chuyển hết hàng hóa nên mong muốn có thêm thời gian để thực hiện việc tự phá dỡ. #quochoitv #tiktoknews #cuongche #cuongchedat #datnongnghiep #danphuong #viphamdatdai","TRUYỀN HÌNH QUỐC HỘI VIỆT NAM quochoitv.vn digitaltv@quochoi.vn 0862.656.565 CƯỠNG CHẾ VI PHẠM TRÊN ĐẤT NÔNG NGHIỆP TẠI HÀ NỘI: DÂN NÓI “TẾT ĐẾN NƠI RỒI, KHÔNG CHO LÀM LÀ VỠ NỢ”","Cái này thôi báo mấy năm rồi, vẫn chây ỳ. h lên kêu",dataset/images/vid_0010.jpg,dataset/videos/vid_0010.mp4,Normal
777,:)) Chủ shop bán đèn nlmt cho khách trong miền Nam mà bị lỗi khách muốn đổi và chủ shop đã gởi hàng ra nhưng sau đó khách nói không phải lỗi và đã mua thêm hàng để ủng hộ chủ shop.,đây là hình ảnh gốc:,Ở đâu cũng có người nọ người kia nhưng tỷ lệ chung là như vậy🩷🙏🥰,dataset/images/vid_0035.jpg,dataset/videos/vid_0035.mp4,Normal
16063,Lý do Mấy bay mạnh nhất Nước Mỹ không có đối thủ #cuongnuocmy #maybay #f22 #f22raptor #cuocsongmy #quansu #vietkieu #vietnamese,Không có thumbnail text,chưa chắc đã ăn đc thiên nga trắng tu160,dataset/images/vid_0028.jpg,dataset/videos/vid_0028.mp4,Normal
8426,Nhà ở chưa mua mà A Guy đã tính mua đất nghĩa trang rồi. Trương Quốc Huy ở mĩ chưa có nhà mà nổ đã tính mua đất nghĩa trang #truongquochuy #n10tv #n10tvhighlight #n10tvshorts #bolsa #vietkieumy #vietnamtoiyeu #xh #xhtiktok #xuhuongtiktok #lenxuhuong #fantltv #TLTV #phandong,N1,"the loại này làm gì có đường về, thứ phản bội tổ quốc.",dataset/images/vid_0016.jpg,dataset/videos/vid_0016.mp4,Offensive
12738,Ở Phnom benh vẫn An Toàn lắm cả nhà Chỉ ưa giựt điện thoại thôi à 😁 Mà nghe nói ở Bavet or Sihanoukville : 1 mạn/g = 10k usd là giải quyết êm ru#thinhdaden #campuchia #nhauxuyenviet #xh,Reply to susu saigon's comment bên đó có mấy vụ bắt cóc thiệt không anh Bắt Có/c ở Cam,cam là thiên đường của xã hội đen,dataset/images/vid_0055.jpg,dataset/videos/vid_0055.mp4,Hate Speech
6211,Người phụ nữ đi ô tô xô đổ xe máy của shipper ở TPHCM #dantrinews #LearnOnTikTok #xuhuong,NGƯỜI PHỤ NỮ ĐI Ô TÔ XÔ ĐỔ XE MÁY CỦA SHIPPER Ở TPHCM,mấy má này mà có chức có quyền 1 cái Dân khổ khỏi nói luôn 😡😡😡,dataset/images/vid_0090.jpg,dataset/videos/vid_0090.mp4,Offensive
3525,Hiệp hội xăng dầu chính thức lên tiếng bảo vệ người tiêu dùng. #xeford,Cẩm Xe Xăng và Dầu Ranger Sport Thế hệ Mới Bản lĩnh vượt giới hạn,"Xe xăng dầu đi đến đâu đổ đến đó, xe điện chạy chờ sạc , ngồi đợi sạc,",dataset/images/vid_0068.jpg,dataset/videos/vid_0068.mp4,Normal
14611,Góp ý thẳng thắn với VTV !!! #hiephoangngo #tiktoknew #trending,Sự cố kiểm duyệt của VTV Khi liên tục mắc các lỗi sơ đẳng!!!,"ai bảo xem lm j, ,tivi bjo chỉ xem youtobe với hát karaoke thôi",dataset/images/vid_0053.jpg,dataset/videos/vid_0053.mp4,Normal
9088,Nhà ở chưa mua mà A Guy đã tính mua đất nghĩa trang rồi. Trương Quốc Huy ở mĩ chưa có nhà mà nổ đã tính mua đất nghĩa trang #truongquochuy #n10tv #n10tvhighlight #n10tvshorts #bolsa #vietkieumy #vietnamtoiyeu #xh #xhtiktok #xuhuongtiktok #lenxuhuong #fantltv #TLTV #phandong,N1,tao sợ may để ba may ở đường ấy,dataset/images/vid_0016.jpg,dataset/videos/vid_0016.mp4,Offensive
12310,thấy gì sao câu chuyện của trà sữa Chagee và tụi yêu nước mõm #trasuachagee #hoangsatruongsalacuavietnam  #yeunuocmom #trasuachageeduongluoibo #yeunuocdochai,trà sữa chagee yêu nước mơm,chửi đúng lắm em ủng hộ em 🥰,dataset/images/vid_0078.jpg,dataset/videos/vid_0078.mp4,Hate Speech
7038,Người phụ nữ đi ô tô xô đổ xe máy của shipper ở TPHCM #dantrinews #LearnOnTikTok #xuhuong,NGƯỜI PHỤ NỮ ĐI Ô TÔ XÔ ĐỔ XE MÁY CỦA SHIPPER Ở TPHCM,người có ăn học đây sao,dataset/images/vid_0090.jpg,dataset/videos/vid_0090.mp4,Normal
10408,Sát hạch lái xe nước bạn có bác nào dám thử không? #hoclaixe #hoclaixeoto #trungtamsathach #sathachlaixe,THI SÁT HẠCH LÁI XE TẠI NƯỚC BẢN,Ta tạch trước đây 😂,dataset/images/vid_0066.jpg,dataset/videos/vid_0066.mp4,Normal
14041,Góp ý thẳng thắn với VTV !!! #hiephoangngo #tiktoknew #trending,Sự cố kiểm duyệt của VTV Khi liên tục mắc các lỗi sơ đẳng!!!,vtv bây giờ toàn j đâu,dataset/images/vid_0053.jpg,dataset/videos/vid_0053.mp4,Offensive
11268,Tuấn Hưng và vợ đi sự kiện Mắt anh ấy nhìn như mới chơi đá #hot #vietnam #showbiz,Thời phong độ ông này nhìn chất 👍 Tuấn Hưng và vợ đi sự kiện Dân trong nghề nhìn phát biết luôn,Đồ còn chưa tan hết luôn 😂,dataset/images/vid_0062.jpg,dataset/videos/vid_0062.mp4,Offensive
13761,Góp ý thẳng thắn với VTV !!! #hiephoangngo #tiktoknew #trending,Sự cố kiểm duyệt của VTV Khi liên tục mắc các lỗi sơ đẳng!!!,Con ông cháu cha.ko có năng lực cũng vẫn.vào dc,dataset/images/vid_0053.jpg,dataset/videos/vid_0053.mp4,Offensive
822,:)) Chủ shop bán đèn nlmt cho khách trong miền Nam mà bị lỗi khách muốn đổi và chủ shop đã gởi hàng ra nhưng sau đó khách nói không phải lỗi và đã mua thêm hàng để ủng hộ chủ shop.,đây là hình ảnh gốc:,"Tôi dân bắc ( HN2 ) đang sống ở SG được 3 năm, tôi khẳng định bạn này nói hoàn toàn đúng",dataset/images/vid_0035.jpg,dataset/videos/vid_0035.mp4,Normal
2717,Giữa thủ đô mà lộng hành quá 😨 #xahoi #phapluat #batdongsan #chungcu #giangho #hanoi #plxhvn #phapluatxahoi,Giữa thử đồ mà lòng hành quá 😔😔😔 youtube.com/@plxhvnl,Ô. Đợt này lú quá nhỉ,dataset/images/vid_0054.jpg,dataset/videos/vid_0054.mp4,Offensive
7643,"Nhiều người chỉ coi đó như một trò đùa, như một kiểu chơi chữ mà quên mất rằng nó có thể là khởi nguồn để chia rẽ dân tộc. Điều đó rất đau lòng! #vtv24 #vtvdigital #tiktoknews #pbvm #phanbietvungmien",Do miền bắc chúng m làm trước Namkiki - TRUNG - parky 100nguoi mn chac dc 1 nguoi còn 100thang parky het 100 thang pbvm Nhức nhối trào lưu phân biệt vùng miền trên mạng xã hội,Bọn m cứ cmt bậy bạ tik tok bị cấm là mệt mỏi đấy,dataset/images/vid_0009.jpg,dataset/videos/vid_0009.mp4,Offensive
2828,Giữa thủ đô mà lộng hành quá 😨 #xahoi #phapluat #batdongsan #chungcu #giangho #hanoi #plxhvn #phapluatxahoi,Giữa thử đồ mà lòng hành quá 😔😔😔 youtube.com/@plxhvnl,"tôi chỉ cần giơ sổ đỏ lên, nói tao đếm từ 1 đến 3, chúng m ko cút tao gọi công an, thế cho nó nhanh. cái bọn này nó chỉ sợ người hổ báo hơn nó thôi, còn cứ nhún bọn nó càng làm tới",dataset/images/vid_0054.jpg,dataset/videos/vid_0054.mp4,Offensive
7501,"Nhiều người chỉ coi đó như một trò đùa, như một kiểu chơi chữ mà quên mất rằng nó có thể là khởi nguồn để chia rẽ dân tộc. Điều đó rất đau lòng! #vtv24 #vtvdigital #tiktoknews #pbvm #phanbietvungmien",Do miền bắc chúng m làm trước Namkiki - TRUNG - parky 100nguoi mn chac dc 1 nguoi còn 100thang parky het 100 thang pbvm Nhức nhối trào lưu phân biệt vùng miền trên mạng xã hội,Thực tế mà😂😂 rói ra thì giận,dataset/images/vid_0009.jpg,dataset/videos/vid_0009.mp4,Hate Speech
9839,Nhà ở chưa mua mà A Guy đã tính mua đất nghĩa trang rồi. Trương Quốc Huy ở mĩ chưa có nhà mà nổ đã tính mua đất nghĩa trang #truongquochuy #n10tv #n10tvhighlight #n10tvshorts #bolsa #vietkieumy #vietnamtoiyeu #xh #xhtiktok #xuhuongtiktok #lenxuhuong #fantltv #TLTV #phandong,N1,có chỗ ở chưa ku 7,dataset/images/vid_0016.jpg,dataset/videos/vid_0016.mp4,Normal
4313,"Lực lượng chức năng huyện Đan Phượng, TP Hà Nội đang tiến hành cưỡng chế phá dỡ các vi phạm nhà xưởng trên đất nông nghiệp. Trước đó chính quyền đã thực hiện các bước tuyên truyền, vận động người dân tự tháo dỡ, tuy nhiên người dân cho rằng, do chưa thể vận chuyển hết hàng hóa nên mong muốn có thêm thời gian để thực hiện việc tự phá dỡ. #quochoitv #tiktoknews #cuongche #cuongchedat #datnongnghiep #danphuong #viphamdatdai","TRUYỀN HÌNH QUỐC HỘI VIỆT NAM quochoitv.vn digitaltv@quochoi.vn 0862.656.565 CƯỠNG CHẾ VI PHẠM TRÊN ĐẤT NÔNG NGHIỆP TẠI HÀ NỘI: DÂN NÓI “TẾT ĐẾN NƠI RỒI, KHÔNG CHO LÀM LÀ VỠ NỢ”",ra hạn là theo kiểu để lâu cứt trâu hóa bùn,dataset/images/vid_0010.jpg,dataset/videos/vid_0010.mp4,Normal
11288,Tuấn Hưng và vợ đi sự kiện Mắt anh ấy nhìn như mới chơi đá #hot #vietnam #showbiz,Thời phong độ ông này nhìn chất 👍 Tuấn Hưng và vợ đi sự kiện Dân trong nghề nhìn phát biết luôn,"Bác cứ mắt chớp chớp, mồm đớp đớp là e hiểu liền 😝😝",dataset/images/vid_0062.jpg,dataset/videos/vid_0062.mp4,Offensive
745,:)) Chủ shop bán đèn nlmt cho khách trong miền Nam mà bị lỗi khách muốn đổi và chủ shop đã gởi hàng ra nhưng sau đó khách nói không phải lỗi và đã mua thêm hàng để ủng hộ chủ shop.,đây là hình ảnh gốc:,"thầy cô mình toàn người bắc vào nam dạy. cũng nói với mình như vậy , khách hàng của mình nhiều người bắc nói họ ở đâu lâu nên tính cách cũng khác rồi nên đừng lo. còn ba vợ mình người miền bắc cũng đưa hết gia đình vào nam vì ngoài đó sống ko nổi và trộm vặt nhiều buôn bán khó khăn",dataset/images/vid_0035.jpg,dataset/videos/vid_0035.mp4,Normal
8102,Nhà ở chưa mua mà A Guy đã tính mua đất nghĩa trang rồi. Trương Quốc Huy ở mĩ chưa có nhà mà nổ đã tính mua đất nghĩa trang #truongquochuy #n10tv #n10tvhighlight #n10tvshorts #bolsa #vietkieumy #vietnamtoiyeu #xh #xhtiktok #xuhuongtiktok #lenxuhuong #fantltv #TLTV #phandong,N1,cali làm bên đấy cả đời cx k mua nổi cái chuồng mà ở còn đòi xây mộ,dataset/images/vid_0016.jpg,dataset/videos/vid_0016.mp4,Hate Speech
11116,Tuấn Hưng và vợ đi sự kiện Mắt anh ấy nhìn như mới chơi đá #hot #vietnam #showbiz,Thời phong độ ông này nhìn chất 👍 Tuấn Hưng và vợ đi sự kiện Dân trong nghề nhìn phát biết luôn,Phê quá hả cu 😏,dataset/images/vid_0062.jpg,dataset/videos/vid_0062.mp4,Offensive
12055,XE ĐIỆN. GỬI CÁC BÁC  #tandatgrabbbike2018  #chiasekinhnghiem  #xuhươngtiktok,XE ĐIỆN ƠI...!!! GỬI CÁC BÁC,anh nói rất đúng ❤❤,dataset/images/vid_0077.jpg,dataset/videos/vid_0077.mp4,Normal
5763,Người phụ nữ đi ô tô xô đổ xe máy của shipper ở TPHCM #dantrinews #LearnOnTikTok #xuhuong,NGƯỜI PHỤ NỮ ĐI Ô TÔ XÔ ĐỔ XE MÁY CỦA SHIPPER Ở TPHCM,cho phụ nữ lái xe là một tội ác,dataset/images/vid_0090.jpg,dataset/videos/vid_0090.mp4,Hate Speech
589,#vinhomes #vinhomegrandpark #vinperaldiscovery,Có 27 tỷ mua nhà mà giờ ngồi khóc thấy thương không,27 tỏi đủ mua 1 mảnh đất lẫn nhà còn dư một mớ sống thảnh thơi đến cuối đời,dataset/images/vid_0048.jpg,dataset/videos/vid_0048.mp4,Normal
10456,Sát hạch lái xe nước bạn có bác nào dám thử không? #hoclaixe #hoclaixeoto #trungtamsathach #sathachlaixe,THI SÁT HẠCH LÁI XE TẠI NƯỚC BẢN,"Áp dụng ở Việt Nam là đẹp. Bắt đổi lại bằng hết👌đậu không mất phí, trượt thu phí👏",dataset/images/vid_0066.jpg,dataset/videos/vid_0066.mp4,Normal
4668,Mất điện vì AI. #hoangnamtien #giaotien #LearnOnTikTok #AI #congnghe,MẤT ĐIỆN VÌ AI,"hỏi thừa ko có điện làm gì ng ta có IA cho ông học , mà cũng làm gì có cái míc cho bạn hỏi giữa hội trường đông người , thay vì bạn phải có luyện năng khiếu âm giọng để dc phát biểu như các cụ lãnh đạo thời xưa 🤤",dataset/images/vid_0056.jpg,dataset/videos/vid_0056.mp4,Offensive
13594,Góp ý thẳng thắn với VTV !!! #hiephoangngo #tiktoknew #trending,Sự cố kiểm duyệt của VTV Khi liên tục mắc các lỗi sơ đẳng!!!,Thế hệ cợt nhả🥵,dataset/images/vid_0053.jpg,dataset/videos/vid_0053.mp4,Offensive
6018,Người phụ nữ đi ô tô xô đổ xe máy của shipper ở TPHCM #dantrinews #LearnOnTikTok #xuhuong,NGƯỜI PHỤ NỮ ĐI Ô TÔ XÔ ĐỔ XE MÁY CỦA SHIPPER Ở TPHCM,không có tình người mà lại có máu khinh người là vậy đó,dataset/images/vid_0090.jpg,dataset/videos/vid_0090.mp4,Hate Speech
14050,Góp ý thẳng thắn với VTV !!! #hiephoangngo #tiktoknew #trending,Sự cố kiểm duyệt của VTV Khi liên tục mắc các lỗi sơ đẳng!!!,Chán k buồn nói,dataset/images/vid_0053.jpg,dataset/videos/vid_0053.mp4,Normal
2871,Giữa thủ đô mà lộng hành quá 😨 #xahoi #phapluat #batdongsan #chungcu #giangho #hanoi #plxhvn #phapluatxahoi,Giữa thử đồ mà lòng hành quá 😔😔😔 youtube.com/@plxhvnl,"Việc gì phải cãi nhau với nó, nói mỗi câu để đưa ra CA giải quyết",dataset/images/vid_0054.jpg,dataset/videos/vid_0054.mp4,Normal
9856,Nhà ở chưa mua mà A Guy đã tính mua đất nghĩa trang rồi. Trương Quốc Huy ở mĩ chưa có nhà mà nổ đã tính mua đất nghĩa trang #truongquochuy #n10tv #n10tvhighlight #n10tvshorts #bolsa #vietkieumy #vietnamtoiyeu #xh #xhtiktok #xuhuongtiktok #lenxuhuong #fantltv #TLTV #phandong,N1,guy đã có tiền mua 2m ở bên mỷ để sẵn cho mình chưa guy???,dataset/images/vid_0016.jpg,dataset/videos/vid_0016.mp4,Normal
12238,thấy gì sao câu chuyện của trà sữa Chagee và tụi yêu nước mõm #trasuachagee #hoangsatruongsalacuavietnam  #yeunuocmom #trasuachageeduongluoibo #yeunuocdochai,trà sữa chagee yêu nước mơm,Chúng nó có tinh thần tự tôn đâu. Toàn bọn từ đá chui ra à . Gửi mấy đứa yêu nước mỏng ha,dataset/images/vid_0078.jpg,dataset/videos/vid_0078.mp4,Hate Speech
6284,Người phụ nữ đi ô tô xô đổ xe máy của shipper ở TPHCM #dantrinews #LearnOnTikTok #xuhuong,NGƯỜI PHỤ NỮ ĐI Ô TÔ XÔ ĐỔ XE MÁY CỦA SHIPPER Ở TPHCM,"hành động ngược lại bộ đồ đang mặc trên người, tự bôi nhọ cho người được cho là có văn hóa.",dataset/images/vid_0090.jpg,dataset/videos/vid_0090.mp4,Offensive
13512,Góp ý thẳng thắn với VTV !!! #hiephoangngo #tiktoknew #trending,Sự cố kiểm duyệt của VTV Khi liên tục mắc các lỗi sơ đẳng!!!,Tên thủ tướng nó còn đéo biết thì loại này làm ăn gì cái loại này,dataset/images/vid_0053.jpg,dataset/videos/vid_0053.mp4,Offensive
11827,XE ĐIỆN. GỬI CÁC BÁC  #tandatgrabbbike2018  #chiasekinhnghiem  #xuhươngtiktok,XE ĐIỆN ƠI...!!! GỬI CÁC BÁC,"Thề là mấy ông cán bộ toàn nghĩ đến lợi ích của nhau thôi. Đâu phải Đất Nước của dân, do dân, vì dân. Các ông to toàn đi xe to, xe sang thì làm sao biết nỗi khổ của dân",dataset/images/vid_0077.jpg,dataset/videos/vid_0077.mp4,Hate Speech
8993,Nhà ở chưa mua mà A Guy đã tính mua đất nghĩa trang rồi. Trương Quốc Huy ở mĩ chưa có nhà mà nổ đã tính mua đất nghĩa trang #truongquochuy #n10tv #n10tvhighlight #n10tvshorts #bolsa #vietkieumy #vietnamtoiyeu #xh #xhtiktok #xuhuongtiktok #lenxuhuong #fantltv #TLTV #phandong,N1,về Việt Nam có tiền đâu mà mua đất xây nhà ở... nên thôi ở bên đó đi đừng về báo tốn cơm nhà nước nữa 😂😂😂,dataset/images/vid_0016.jpg,dataset/videos/vid_0016.mp4,Offensive
5,"Lập trình không khó, chỉ là chưa quen thôi. Dành đủ thời gian thì ai cũng giỏi được. - Nam Long #heretohear #interview #kenh14 #kenh14special #amm #tiktokgiaitri","Nam Long - Giám đốc tuổi 13: Lập trình không khó, nếu dành nhiều thời gian cho nó là cũng giỏi thôi",13t mà cái cách như ôg già ý có giỏi cỡ nào đi nữa mà thấy líu láo quá,dataset/images/vid_0049.jpg,dataset/videos/vid_0049.mp4,Offensive
8817,Nhà ở chưa mua mà A Guy đã tính mua đất nghĩa trang rồi. Trương Quốc Huy ở mĩ chưa có nhà mà nổ đã tính mua đất nghĩa trang #truongquochuy #n10tv #n10tvhighlight #n10tvshorts #bolsa #vietkieumy #vietnamtoiyeu #xh #xhtiktok #xuhuongtiktok #lenxuhuong #fantltv #TLTV #phandong,N1,tui không cần đem về chật đất chứ làm gì😡😡😡,dataset/images/vid_0016.jpg,dataset/videos/vid_0016.mp4,Offensive
11908,XE ĐIỆN. GỬI CÁC BÁC  #tandatgrabbbike2018  #chiasekinhnghiem  #xuhươngtiktok,XE ĐIỆN ƠI...!!! GỬI CÁC BÁC,không còn lời nào để đúng hơn anh bạn ạ,dataset/images/vid_0077.jpg,dataset/videos/vid_0077.mp4,Normal
8613,Nhà ở chưa mua mà A Guy đã tính mua đất nghĩa trang rồi. Trương Quốc Huy ở mĩ chưa có nhà mà nổ đã tính mua đất nghĩa trang #truongquochuy #n10tv #n10tvhighlight #n10tvshorts #bolsa #vietkieumy #vietnamtoiyeu #xh #xhtiktok #xuhuongtiktok #lenxuhuong #fantltv #TLTV #phandong,N1,Đừng chửi nó làm gì vì thực tế là nhìn cái thần thái và cách nói đã thấy loài này khổ hơn loài người và sắp tiêth chủng rồi,dataset/images/vid_0016.jpg,dataset/videos/vid_0016.mp4,Hate Speech
9397,Nhà ở chưa mua mà A Guy đã tính mua đất nghĩa trang rồi. Trương Quốc Huy ở mĩ chưa có nhà mà nổ đã tính mua đất nghĩa trang #truongquochuy #n10tv #n10tvhighlight #n10tvshorts #bolsa #vietkieumy #vietnamtoiyeu #xh #xhtiktok #xuhuongtiktok #lenxuhuong #fantltv #TLTV #phandong,N1,Giờ nằm đâu rồi chú huy,dataset/images/vid_0016.jpg,dataset/videos/vid_0016.mp4,Offensive
6156,Người phụ nữ đi ô tô xô đổ xe máy của shipper ở TPHCM #dantrinews #LearnOnTikTok #xuhuong,NGƯỜI PHỤ NỮ ĐI Ô TÔ XÔ ĐỔ XE MÁY CỦA SHIPPER Ở TPHCM,nhiều con đi ô tô nợ như chúa chổm,dataset/images/vid_0090.jpg,dataset/videos/vid_0090.mp4,Offensive
5666,Người phụ nữ đi ô tô xô đổ xe máy của shipper ở TPHCM #dantrinews #LearnOnTikTok #xuhuong,NGƯỜI PHỤ NỮ ĐI Ô TÔ XÔ ĐỔ XE MÁY CỦA SHIPPER Ở TPHCM,Nữ giang hồ quá sao đây con cái được,dataset/images/vid_0090.jpg,dataset/videos/vid_0090.mp4,Offensive
12339,thấy gì sao câu chuyện của trà sữa Chagee và tụi yêu nước mõm #trasuachagee #hoangsatruongsalacuavietnam  #yeunuocmom #trasuachageeduongluoibo #yeunuocdochai,trà sữa chagee yêu nước mơm,uống trà đá còn ngon hơn. động não đi,dataset/images/vid_0078.jpg,dataset/videos/vid_0078.mp4,Offensive
15238,Góp ý thẳng thắn với VTV !!! #hiephoangngo #tiktoknew #trending,Sự cố kiểm duyệt của VTV Khi liên tục mắc các lỗi sơ đẳng!!!,toàn con ông cháu cha có dk học hành gì đâu,dataset/images/vid_0053.jpg,dataset/videos/vid_0053.mp4,Offensive
9994,Nhìn thấy mấy chú CSGT đã run rồi thì còn thi thố gì nữa :))) #bommoney #tiktoknews,"KỲ THI SÁT HẠCH GPLX DO CSGT PHỤ TRÁCH “COI THI, CHẤM THI”: KẾT QUẢ 10 NGƯỜI THI THÌ 6 NGƯỜI TRƯỢT",dễ mà mới thi 25/25 😳,dataset/images/vid_0057.jpg,dataset/videos/vid_0057.mp4,Normal
8919,Nhà ở chưa mua mà A Guy đã tính mua đất nghĩa trang rồi. Trương Quốc Huy ở mĩ chưa có nhà mà nổ đã tính mua đất nghĩa trang #truongquochuy #n10tv #n10tvhighlight #n10tvshorts #bolsa #vietkieumy #vietnamtoiyeu #xh #xhtiktok #xuhuongtiktok #lenxuhuong #fantltv #TLTV #phandong,N1,tiền thuê nhà không có tiền đâu ra mà mua còn bị cấm về việt nam ước đc ưua mỹ để đc xử lí thành phần này 🥺,dataset/images/vid_0016.jpg,dataset/videos/vid_0016.mp4,Offensive
14505,Góp ý thẳng thắn với VTV !!! #hiephoangngo #tiktoknew #trending,Sự cố kiểm duyệt của VTV Khi liên tục mắc các lỗi sơ đẳng!!!,cần thanh tra lại bằng cấp toàn VTV,dataset/images/vid_0053.jpg,dataset/videos/vid_0053.mp4,Hate Speech
10393,Sát hạch lái xe nước bạn có bác nào dám thử không? #hoclaixe #hoclaixeoto #trungtamsathach #sathachlaixe,THI SÁT HẠCH LÁI XE TẠI NƯỚC BẢN,Sát hạch này tài xế 10 năm chưa chắc chạy được,dataset/images/vid_0066.jpg,dataset/videos/vid_0066.mp4,Normal
5548,Người Hàn có racist không?,"Người Hàn có Racist"" không?",Tôi đã từng 3 lần từ chối làm việc với Hàn,dataset/images/vid_0032.jpg,dataset/videos/vid_0032.mp4,Normal
6040,Người phụ nữ đi ô tô xô đổ xe máy của shipper ở TPHCM #dantrinews #LearnOnTikTok #xuhuong,NGƯỜI PHỤ NỮ ĐI Ô TÔ XÔ ĐỔ XE MÁY CỦA SHIPPER Ở TPHCM,bà nội đó bắt la vừa .người ko biết xử lí,dataset/images/vid_0090.jpg,dataset/videos/vid_0090.mp4,Hate Speech
6578,Người phụ nữ đi ô tô xô đổ xe máy của shipper ở TPHCM #dantrinews #LearnOnTikTok #xuhuong,NGƯỜI PHỤ NỮ ĐI Ô TÔ XÔ ĐỔ XE MÁY CỦA SHIPPER Ở TPHCM,hành động đáng bị coi thường,dataset/images/vid_0090.jpg,dataset/videos/vid_0090.mp4,Offensive
5649,Người phụ nữ đi ô tô xô đổ xe máy của shipper ở TPHCM #dantrinews #LearnOnTikTok #xuhuong,NGƯỜI PHỤ NỮ ĐI Ô TÔ XÔ ĐỔ XE MÁY CỦA SHIPPER Ở TPHCM,Cưới vợ kiểu này sẽ có 1 ngày nó xô đổ cả bàn thờ gia tiên nhà chồng,dataset/images/vid_0090.jpg,dataset/videos/vid_0090.mp4,Offensive
7774,"Nhiều người chỉ coi đó như một trò đùa, như một kiểu chơi chữ mà quên mất rằng nó có thể là khởi nguồn để chia rẽ dân tộc. Điều đó rất đau lòng! #vtv24 #vtvdigital #tiktoknews #pbvm #phanbietvungmien",Do miền bắc chúng m làm trước Namkiki - TRUNG - parky 100nguoi mn chac dc 1 nguoi còn 100thang parky het 100 thang pbvm Nhức nhối trào lưu phân biệt vùng miền trên mạng xã hội,đâu thằng nào phân biệt vùng miền Vào đây mà phân biệt này :))))),dataset/images/vid_0009.jpg,dataset/videos/vid_0009.mp4,Offensive
9845,Nhà ở chưa mua mà A Guy đã tính mua đất nghĩa trang rồi. Trương Quốc Huy ở mĩ chưa có nhà mà nổ đã tính mua đất nghĩa trang #truongquochuy #n10tv #n10tvhighlight #n10tvshorts #bolsa #vietkieumy #vietnamtoiyeu #xh #xhtiktok #xuhuongtiktok #lenxuhuong #fantltv #TLTV #phandong,N1,Bất lực đến cùng cực.🤭,dataset/images/vid_0016.jpg,dataset/videos/vid_0016.mp4,Normal
